 SOUID,    DATE,   FG, Q_FG
221729,19830827,   28,    0
221729,19830828,   46,    0
221729,19830829,   39,    0
221729,19830830,   15,    0
221729,19830831,   19,    0
221729,19830901,   39,    0
221729,19830902,   62,    0
221729,19830903,   94,    0
221729,19830904,   74,    0
221729,19830905,   64,    0
221729,19830906,   41,    0
221729,19830907,   38,    0
221729,19830908,   46,    0
221729,19830909,   38,    0
221729,19830910,   57,    0
221729,19830911,   70,    0
221729,19830912,   70,    0
221729,19830913,   49,    0
221729,19830914,   59,    0
221729,19830915,   63,    0
221729,19830916,   73,    0
221729,19830917,   49,    0
221729,19830918,   65,    0
221729,19830919,   42,    0
221729,19830920,   38,    0
221729,19830921,   48,    0
221729,19830922,   35,    0
221729,19830923,   31,    0
221729,19830924,   43,    0
221729,19830925,   26,    0
221729,19830926,   10,    0
221729,19830927,   14,    0
221729,19830928,   33,    0
221729,19830929,   26,    0
221729,19830930,   24,    0
221729,19831001,   23,    0
221729,19831002,   39,    0
221729,19831003,   51,    0
221729,19831004,   48,    0
221729,19831005,   60,    0
221729,19831006,   45,    0
221729,19831007,   55,    0
221729,19831008,   66,    0
221729,19831009,   53,    0
221729,19831010,   73,    0
221729,19831011,   66,    0
221729,19831012,   55,    0
221729,19831013,   61,    0
221729,19831014,   54,    0
221729,19831015,   84,    0
221729,19831016,   90,    0
221729,19831017,   69,    0
221729,19831018,   78,    0
221729,19831019,   59,    0
221729,19831020,   27,    0
221729,19831021,   27,    0
221729,19831022,   25,    0
221729,19831023,   14,    0
221729,19831024,   31,    0
221729,19831025,   26,    0
221729,19831026,   43,    0
221729,19831027,   43,    0
221729,19831028,   30,    0
221729,19831029,   29,    0
221729,19831030,   21,    0
221729,19831031,   45,    0
221729,19831101,   47,    0
221729,19831102,   29,    0
221729,19831103,   32,    0
221729,19831104,   34,    0
221729,19831105,   26,    0
221729,19831106,   20,    0
221729,19831107,   29,    0
221729,19831108,   43,    0
221729,19831109,   33,    0
221729,19831110,   23,    0
221729,19831111,   26,    0
221729,19831112,   34,    0
221729,19831113,   37,    0
221729,19831114,   56,    0
221729,19831115,   34,    0
221729,19831116,   28,    0
221729,19831117,   23,    0
221729,19831118,   13,    0
221729,19831119,   30,    0
221729,19831120,   39,    0
221729,19831121,   25,    0
221729,19831122,   17,    0
221729,19831123,   22,    0
221729,19831124,   35,    0
221729,19831125,   70,    0
221729,19831126,   96,    0
221729,19831127,  120,    0
221729,19831128,   62,    0
221729,19831129,   38,    0
221729,19831130,   34,    0
221729,19831201,   27,    0
221729,19831202,   26,    0
221729,19831203,   12,    0
221729,19831204,   19,    0
221729,19831205,   44,    0
221729,19831206,   25,    0
221729,19831207,   28,    0
221729,19831208,   61,    0
221729,19831209,   81,    0
221729,19831210,   48,    0
221729,19831211,   23,    0
221729,19831212,   21,    0
221729,19831213,   37,    0
221729,19831214,   49,    0
221729,19831215,   49,    0
221729,19831216,   37,    0
221729,19831217,   41,    0
221729,19831218,   42,    0
221729,19831219,   51,    0
221729,19831220,   71,    0
221729,19831221,   55,    0
221729,19831222,   69,    0
221729,19831223,   72,    0
221729,19831224,   65,    0
221729,19831225,   70,    0
221729,19831226,   80,    0
221729,19831227,   79,    0
221729,19831228,   81,    0
221729,19831229,   24,    0
221729,19831230,   44,    0
221729,19831231,   74,    0
221729,19840101,  110,    0
221729,19840102,   82,    0
221729,19840103,  117,    0
221729,19840104,   68,    0
221729,19840105,   57,    0
221729,19840106,   45,    0
221729,19840107,   68,    0
221729,19840108,   67,    0
221729,19840109,   31,    0
221729,19840110,   56,    0
221729,19840111,   87,    0
221729,19840112,   69,    0
221729,19840113,  111,    0
221729,19840114,  100,    0
221729,19840115,   85,    0
221729,19840116,   96,    0
221729,19840117,  102,    0
221729,19840118,   62,    0
221729,19840119,   26,    0
221729,19840120,   19,    0
221729,19840121,   39,    0
221729,19840122,   55,    0
221729,19840123,   75,    0
221729,19840124,   78,    0
221729,19840125,   46,    0
221729,19840126,   57,    0
221729,19840127,   49,    0
221729,19840128,   57,    0
221729,19840129,   50,    0
221729,19840130,   51,    0
221729,19840131,   57,    0
221729,19840201,   34,    0
221729,19840202,   70,    0
221729,19840203,   76,    0
221729,19840204,   64,    0
221729,19840205,   77,    0
221729,19840206,  110,    0
221729,19840207,   93,    0
221729,19840208,   99,    0
221729,19840209,   64,    0
221729,19840210,   30,    0
221729,19840211,   38,    0
221729,19840212,   48,    0
221729,19840213,   40,    0
221729,19840214,   27,    0
221729,19840215,   27,    0
221729,19840216,    8,    0
221729,19840217,   16,    0
221729,19840218,   29,    0
221729,19840219,   41,    0
221729,19840220,   35,    0
221729,19840221,   56,    0
221729,19840222,   38,    0
221729,19840223,   43,    0
221729,19840224,   62,    0
221729,19840225,   79,    0
221729,19840226,   33,    0
221729,19840227,   37,    0
221729,19840228,   35,    0
221729,19840229,   20,    0
221729,19840301,   25,    0
221729,19840302,   82,    0
221729,19840303,   84,    0
221729,19840304,   15,    0
221729,19840305,   27,    0
221729,19840306,   14,    0
221729,19840307,   42,    0
221729,19840308,   58,    0
221729,19840309,   37,    0
221729,19840310,   42,    0
221729,19840311,   39,    0
221729,19840312,   38,    0
221729,19840313,   31,    0
221729,19840314,   37,    0
221729,19840315,   32,    0
221729,19840316,   33,    0
221729,19840317,   21,    0
221729,19840318,   25,    0
221729,19840319,   29,    0
221729,19840320,   27,    0
221729,19840321,   11,    0
221729,19840322,   16,    0
221729,19840323,   25,    0
221729,19840324,   59,    0
221729,19840325,   51,    0
221729,19840326,   63,    0
221729,19840327,   67,    0
221729,19840328,   54,    0
221729,19840329,   43,    0
221729,19840330,   26,    0
221729,19840331,   38,    0
221729,19840401,   76,    0
221729,19840402,   72,    0
221729,19840403,   41,    0
221729,19840404,   15,    0
221729,19840405,   26,    0
221729,19840406,   38,    0
221729,19840407,   28,    0
221729,19840408,   28,    0
221729,19840409,   24,    0
221729,19840410,   31,    0
221729,19840411,   27,    0
221729,19840412,   34,    0
221729,19840413,   19,    0
221729,19840414,   32,    0
221729,19840415,   64,    0
221729,19840416,   42,    0
221729,19840417,   13,    0
221729,19840418,   22,    0
221729,19840419,   25,    0
221729,19840420,   25,    0
221729,19840421,   13,    0
221729,19840422,   21,    0
221729,19840423,   43,    0
221729,19840424,   50,    0
221729,19840425,   53,    0
221729,19840426,   39,    0
221729,19840427,   57,    0
221729,19840428,   48,    0
221729,19840429,   58,    0
221729,19840430,   43,    0
221729,19840501,   21,    0
221729,19840502,   19,    0
221729,19840503,   25,    0
221729,19840504,   21,    0
221729,19840505,   22,    0
221729,19840506,   42,    0
221729,19840507,   73,    0
221729,19840508,   50,    0
221729,19840509,   33,    0
221729,19840510,   42,    0
221729,19840511,   70,    0
221729,19840512,   62,    0
221729,19840513,   47,    0
221729,19840514,   29,    0
221729,19840515,   25,    0
221729,19840516,   20,    0
221729,19840517,   29,    0
221729,19840518,   24,    0
221729,19840519,   39,    0
221729,19840520,   22,    0
221729,19840521,   50,    0
221729,19840522,   50,    0
221729,19840523,   27,    0
221729,19840524,   46,    0
221729,19840525,   25,    0
221729,19840526,   16,    0
221729,19840527,   27,    0
221729,19840528,   33,    0
221729,19840529,   28,    0
221729,19840530,   55,    0
221729,19840531,   12,    0
221729,19840601,   32,    0
221729,19840602,   38,    0
221729,19840603,   27,    0
221729,19840604,   19,    0
221729,19840605,   14,    0
221729,19840606,   41,    0
221729,19840607,   44,    0
221729,19840608,   32,    0
221729,19840609,   35,    0
221729,19840610,   14,    0
221729,19840611,   20,    0
221729,19840612,   23,    0
221729,19840613,   52,    0
221729,19840614,   46,    0
221729,19840615,   27,    0
221729,19840616,   17,    0
221729,19840617,   17,    0
221729,19840618,   17,    0
221729,19840619,   11,    0
221729,19840620,   19,    0
221729,19840621,   31,    0
221729,19840622,   62,    0
221729,19840623,   48,    0
221729,19840624,   42,    0
221729,19840625,   45,    0
221729,19840626,   19,    0
221729,19840627,   38,    0
221729,19840628,   43,    0
221729,19840629,   35,    0
221729,19840630,   38,    0
221729,19840701,   14,    0
221729,19840702,   43,    0
221729,19840703,   42,    0
221729,19840704,   31,    0
221729,19840705,   26,    0
221729,19840706,   19,    0
221729,19840707,   31,    0
221729,19840708,   26,    0
221729,19840709,   31,    0
221729,19840710,   31,    0
221729,19840711,   31,    0
221729,19840712,   49,    0
221729,19840713,   60,    0
221729,19840714,   52,    0
221729,19840715,   58,    0
221729,19840716,   46,    0
221729,19840717,   35,    0
221729,19840718,   43,    0
221729,19840719,   29,    0
221729,19840720,   11,    0
221729,19840721,   16,    0
221729,19840722,   20,    0
221729,19840723,   22,    0
221729,19840724,   31,    0
221729,19840725,   34,    0
221729,19840726,   38,    0
221729,19840727,   35,    0
221729,19840728,   32,    0
221729,19840729,   39,    0
221729,19840730,   42,    0
221729,19840731,   49,    0
221729,19840801,   37,    0
221729,19840802,   36,    0
221729,19840803,   32,    0
221729,19840804,   32,    0
221729,19840805,   48,    0
221729,19840806,   29,    0
221729,19840807,   33,    0
221729,19840808,   24,    0
221729,19840809,   45,    0
221729,19840810,   54,    0
221729,19840811,   26,    0
221729,19840812,   14,    0
221729,19840813,   17,    0
221729,19840814,   15,    0
221729,19840815,   15,    0
221729,19840816,   25,    0
221729,19840817,   17,    0
221729,19840818,   17,    0
221729,19840819,   20,    0
221729,19840820,   33,    0
221729,19840821,   38,    0
221729,19840822,   31,    0
221729,19840823,   29,    0
221729,19840824,   33,    0
221729,19840825,   32,    0
221729,19840826,   24,    0
221729,19840827,   12,    0
221729,19840828,   11,    0
221729,19840829,   42,    0
221729,19840830,   52,    0
221729,19840831,   63,    0
221729,19840901,   52,    0
221729,19840902,   29,    0
221729,19840903,   78,    0
221729,19840904,   61,    0
221729,19840905,   26,    0
221729,19840906,   26,    0
221729,19840907,   46,    0
221729,19840908,   57,    0
221729,19840909,   84,    0
221729,19840910,   70,    0
221729,19840911,   66,    0
221729,19840912,   38,    0
221729,19840913,   23,    0
221729,19840914,   25,    0
221729,19840915,   22,    0
221729,19840916,   22,    0
221729,19840917,   21,    0
221729,19840918,   14,    0
221729,19840919,   41,    0
221729,19840920,   51,    0
221729,19840921,   51,    0
221729,19840922,   42,    0
221729,19840923,   31,    0
221729,19840924,   19,    0
221729,19840925,   40,    0
221729,19840926,   47,    0
221729,19840927,   31,    0
221729,19840928,   25,    0
221729,19840929,   28,    0
221729,19840930,   41,    0
221729,19841001,   24,    0
221729,19841002,   35,    0
221729,19841003,   32,    0
221729,19841004,   44,    0
221729,19841005,   19,    0
221729,19841006,   40,    0
221729,19841007,   54,    0
221729,19841008,   59,    0
221729,19841009,   56,    0
221729,19841010,   29,    0
221729,19841011,   28,    0
221729,19841012,   27,    0
221729,19841013,   26,    0
221729,19841014,   21,    0
221729,19841015,   17,    0
221729,19841016,   11,    0
221729,19841017,   40,    0
221729,19841018,   66,    0
221729,19841019,   64,    0
221729,19841020,   86,    0
221729,19841021,   49,    0
221729,19841022,   77,    0
221729,19841023,   62,    0
221729,19841024,   44,    0
221729,19841025,   62,    0
221729,19841026,   34,    0
221729,19841027,   13,    0
221729,19841028,   43,    0
221729,19841029,   36,    0
221729,19841030,   28,    0
221729,19841031,   35,    0
221729,19841101,   39,    0
221729,19841102,   39,    0
221729,19841103,   48,    0
221729,19841104,   39,    0
221729,19841105,   19,    0
221729,19841106,   29,    0
221729,19841107,   29,    0
221729,19841108,   33,    0
221729,19841109,   30,    0
221729,19841110,   19,    0
221729,19841111,   14,    0
221729,19841112,   22,    0
221729,19841113,   32,    0
221729,19841114,   34,    0
221729,19841115,   17,    0
221729,19841116,   37,    0
221729,19841117,   19,    0
221729,19841118,   22,    0
221729,19841119,   24,    0
221729,19841120,   38,    0
221729,19841121,   69,    0
221729,19841122,   81,    0
221729,19841123,  117,    0
221729,19841124,  115,    0
221729,19841125,   64,    0
221729,19841126,   36,    0
221729,19841127,   47,    0
221729,19841128,   61,    0
221729,19841129,   34,    0
221729,19841130,   43,    0
221729,19841201,   40,    0
221729,19841202,   39,    0
221729,19841203,   34,    0
221729,19841204,   35,    0
221729,19841205,   41,    0
221729,19841206,   43,    0
221729,19841207,   24,    0
221729,19841208,   28,    0
221729,19841209,   38,    0
221729,19841210,   55,    0
221729,19841211,   25,    0
221729,19841212,   14,    0
221729,19841213,   28,    0
221729,19841214,   49,    0
221729,19841215,   40,    0
221729,19841216,   31,    0
221729,19841217,   51,    0
221729,19841218,   34,    0
221729,19841219,   66,    0
221729,19841220,   70,    0
221729,19841221,   59,    0
221729,19841222,   40,    0
221729,19841223,   56,    0
221729,19841224,   56,    0
221729,19841225,   47,    0
221729,19841226,   45,    0
221729,19841227,   17,    0
221729,19841228,   17,    0
221729,19841229,   10,    0
221729,19841230,   20,    0
221729,19841231,   47,    0
221729,19850101,   69,    0
221729,19850102,   39,    0
221729,19850103,   15,    0
221729,19850104,   25,    0
221729,19850105,   17,    0
221729,19850106,   43,    0
221729,19850107,   60,    0
221729,19850108,   23,    0
221729,19850109,   60,    0
221729,19850110,   25,    0
221729,19850111,   14,    0
221729,19850112,   41,    0
221729,19850113,   42,    0
221729,19850114,   27,    0
221729,19850115,   21,    0
221729,19850116,    7,    0
221729,19850117,   23,    0
221729,19850118,   19,    0
221729,19850119,    3,    0
221729,19850120,    9,    0
221729,19850121,   50,    0
221729,19850122,   55,    0
221729,19850123,   48,    0
221729,19850124,   67,    0
221729,19850125,   66,    0
221729,19850126,   52,    0
221729,19850127,   28,    0
221729,19850128,   38,    0
221729,19850129,   59,    0
221729,19850130,   54,    0
221729,19850131,   87,    0
221729,19850201,   86,    0
221729,19850202,   66,    0
221729,19850203,   14,    0
221729,19850204,   20,    0
221729,19850205,   21,    0
221729,19850206,   30,    0
221729,19850207,   35,    0
221729,19850208,   50,    0
221729,19850209,   43,    0
221729,19850210,   70,    0
221729,19850211,   65,    0
221729,19850212,   53,    0
221729,19850213,   19,    0
221729,19850214,   10,    0
221729,19850215,   49,    0
221729,19850216,   23,    0
221729,19850217,   35,    0
221729,19850218,   40,    0
221729,19850219,   17,    0
221729,19850220,    9,    0
221729,19850221,    8,    0
221729,19850222,    8,    0
221729,19850223,   39,    0
221729,19850224,   26,    0
221729,19850225,   20,    0
221729,19850226,   34,    0
221729,19850227,    9,    0
221729,19850228,   19,    0
221729,19850301,   39,    0
221729,19850302,   40,    0
221729,19850303,   52,    0
221729,19850304,   39,    0
221729,19850305,   27,    0
221729,19850306,   12,    0
221729,19850307,    5,    0
221729,19850308,    7,    0
221729,19850309,    6,    0
221729,19850310,   10,    0
221729,19850311,   79,    0
221729,19850312,   34,    0
221729,19850313,   22,    0
221729,19850314,   33,    0
221729,19850315,   46,    0
221729,19850316,   20,    0
221729,19850317,   58,    0
221729,19850318,   43,    0
221729,19850319,   16,    0
221729,19850320,   11,    0
221729,19850321,   44,    0
221729,19850322,   52,    0
221729,19850323,   49,    0
221729,19850324,   48,    0
221729,19850325,   52,    0
221729,19850326,   56,    0
221729,19850327,   58,    0
221729,19850328,   56,    0
221729,19850329,   84,    0
221729,19850330,   80,    0
221729,19850331,   62,    0
221729,19850401,   82,    0
221729,19850402,   93,    0
221729,19850403,   48,    0
221729,19850404,   38,    0
221729,19850405,   44,    0
221729,19850406,   34,    0
221729,19850407,   60,    0
221729,19850408,   88,    0
221729,19850409,   38,    0
221729,19850410,   40,    0
221729,19850411,   74,    0
221729,19850412,   99,    0
221729,19850413,   84,    0
221729,19850414,   78,    0
221729,19850415,   34,    0
221729,19850416,   42,    0
221729,19850417,   10,    0
221729,19850418,   26,    0
221729,19850419,   15,    0
221729,19850420,   31,    0
221729,19850421,   40,    0
221729,19850422,   46,    0
221729,19850423,   53,    0
221729,19850424,   29,    0
221729,19850425,   41,    0
221729,19850426,   12,    0
221729,19850427,   61,    0
221729,19850428,   62,    0
221729,19850429,   16,    0
221729,19850430,    9,    0
221729,19850501,   59,    0
221729,19850502,   67,    0
221729,19850503,   11,    0
221729,19850504,   15,    0
221729,19850505,   30,    0
221729,19850506,   26,    0
221729,19850507,   34,    0
221729,19850508,   33,    0
221729,19850509,   36,    0
221729,19850510,   27,    0
221729,19850511,   33,    0
221729,19850512,   43,    0
221729,19850513,   20,    0
221729,19850514,   40,    0
221729,19850515,   21,    0
221729,19850516,   13,    0
221729,19850517,   41,    0
221729,19850518,   31,    0
221729,19850519,   12,    0
221729,19850520,    7,    0
221729,19850521,   21,    0
221729,19850522,   28,    0
221729,19850523,   25,    0
221729,19850524,   41,    0
221729,19850525,   17,    0
221729,19850526,   21,    0
221729,19850527,   46,    0
221729,19850528,   22,    0
221729,19850529,   40,    0
221729,19850530,   47,    0
221729,19850531,   38,    0
221729,19850601,   39,    0
221729,19850602,   38,    0
221729,19850603,   38,    0
221729,19850604,   17,    0
221729,19850605,   48,    0
221729,19850606,   26,    0
221729,19850607,   52,    0
221729,19850608,   38,    0
221729,19850609,   67,    0
221729,19850610,   50,    0
221729,19850611,   49,    0
221729,19850612,   73,    0
221729,19850613,   55,    0
221729,19850614,   34,    0
221729,19850615,   32,    0
221729,19850616,   14,    0
221729,19850617,   23,    0
221729,19850618,   24,    0
221729,19850619,   26,    0
221729,19850620,   48,    0
221729,19850621,   33,    0
221729,19850622,   38,    0
221729,19850623,   44,    0
221729,19850624,   40,    0
221729,19850625,   43,    0
221729,19850626,   40,    0
221729,19850627,   41,    0
221729,19850628,   42,    0
221729,19850629,   44,    0
221729,19850630,   27,    0
221729,19850701,   22,    0
221729,19850702,   16,    0
221729,19850703,   32,    0
221729,19850704,   32,    0
221729,19850705,   21,    0
221729,19850706,   40,    0
221729,19850707,   15,    0
221729,19850708,   25,    0
221729,19850709,   41,    0
221729,19850710,   24,    0
221729,19850711,   24,    0
221729,19850712,   34,    0
221729,19850713,   22,    0
221729,19850714,   45,    0
221729,19850715,   40,    0
221729,19850716,   38,    0
221729,19850717,   29,    0
221729,19850718,   46,    0
221729,19850719,   53,    0
221729,19850720,   60,    0
221729,19850721,   49,    0
221729,19850722,   68,    0
221729,19850723,   31,    0
221729,19850724,    9,    0
221729,19850725,   26,    0
221729,19850726,   42,    0
221729,19850727,   46,    0
221729,19850728,   37,    0
221729,19850729,   49,    0
221729,19850730,   61,    0
221729,19850731,   30,    0
221729,19850801,   39,    0
221729,19850802,   48,    0
221729,19850803,   58,    0
221729,19850804,   55,    0
221729,19850805,   79,    0
221729,19850806,   45,    0
221729,19850807,   44,    0
221729,19850808,   50,    0
221729,19850809,   38,    0
221729,19850810,   49,    0
221729,19850811,   38,    0
221729,19850812,   40,    0
221729,19850813,   32,    0
221729,19850814,   35,    0
221729,19850815,   32,    0
221729,19850816,   34,    0
221729,19850817,   33,    0
221729,19850818,   25,    0
221729,19850819,   43,    0
221729,19850820,   55,    0
221729,19850821,   45,    0
221729,19850822,   43,    0
221729,19850823,   38,    0
221729,19850824,   57,    0
221729,19850825,   51,    0
221729,19850826,   41,    0
221729,19850827,   33,    0
221729,19850828,   23,    0
221729,19850829,   16,    0
221729,19850830,   29,    0
221729,19850831,   44,    0
221729,19850901,   69,    0
221729,19850902,   43,    0
221729,19850903,   69,    0
221729,19850904,   49,    0
221729,19850905,   63,    0
221729,19850906,   50,    0
221729,19850907,   37,    0
221729,19850908,   41,    0
221729,19850909,   23,    0
221729,19850910,   10,    0
221729,19850911,   15,    0
221729,19850912,   23,    0
221729,19850913,   39,    0
221729,19850914,   42,    0
221729,19850915,   54,    0
221729,19850916,   64,    0
221729,19850917,   77,    0
221729,19850918,   22,    0
221729,19850919,   58,    0
221729,19850920,   30,    0
221729,19850921,   45,    0
221729,19850922,   50,    0
221729,19850923,   30,    0
221729,19850924,   17,    0
221729,19850925,   11,    0
221729,19850926,   22,    0
221729,19850927,   16,    0
221729,19850928,   24,    0
221729,19850929,   29,    0
221729,19850930,   31,    0
221729,19851001,   40,    0
221729,19851002,   45,    0
221729,19851003,   50,    0
221729,19851004,   39,    0
221729,19851005,   31,    0
221729,19851006,   43,    0
221729,19851007,   53,    0
221729,19851008,   58,    0
221729,19851009,   57,    0
221729,19851010,   52,    0
221729,19851011,   46,    0
221729,19851012,   24,    0
221729,19851013,   15,    0
221729,19851014,    8,    0
221729,19851015,   27,    0
221729,19851016,   24,    0
221729,19851017,   18,    0
221729,19851018,   14,    0
221729,19851019,   29,    0
221729,19851020,   32,    0
221729,19851021,   27,    0
221729,19851022,   37,    0
221729,19851023,   40,    0
221729,19851024,   44,    0
221729,19851025,   32,    0
221729,19851026,   13,    0
221729,19851027,   17,    0
221729,19851028,   15,    0
221729,19851029,   41,    0
221729,19851030,   18,    0
221729,19851031,   23,    0
221729,19851101,   43,    0
221729,19851102,   59,    0
221729,19851103,   30,    0
221729,19851104,   40,    0
221729,19851105,   90,    0
221729,19851106,   76,    0
221729,19851107,   71,    0
221729,19851108,   48,    0
221729,19851109,  104,    0
221729,19851110,   93,    0
221729,19851111,   62,    0
221729,19851112,   40,    0
221729,19851113,   34,    0
221729,19851114,   20,    0
221729,19851115,   45,    0
221729,19851116,   24,    0
221729,19851117,   33,    0
221729,19851118,   75,    0
221729,19851119,   70,    0
221729,19851120,   56,    0
221729,19851121,   45,    0
221729,19851122,   24,    0
221729,19851123,   28,    0
221729,19851124,   35,    0
221729,19851125,   13,    0
221729,19851126,   37,    0
221729,19851127,   64,    0
221729,19851128,   54,    0
221729,19851129,   41,    0
221729,19851130,   43,    0
221729,19851201,   49,    0
221729,19851202,   56,    0
221729,19851203,   65,    0
221729,19851204,   45,    0
221729,19851205,   74,    0
221729,19851206,   86,    0
221729,19851207,   66,    0
221729,19851208,   24,    0
221729,19851209,   37,    0
221729,19851210,   25,    0
221729,19851211,   22,    0
221729,19851212,   42,    0
221729,19851213,   69,    0
221729,19851214,   56,    0
221729,19851215,   65,    0
221729,19851216,   62,    0
221729,19851217,   62,    0
221729,19851218,   72,    0
221729,19851219,   58,    0
221729,19851220,   88,    0
221729,19851221,   74,    0
221729,19851222,   55,    0
221729,19851223,   54,    0
221729,19851224,   63,    0
221729,19851225,   57,    0
221729,19851226,   68,    0
221729,19851227,   34,    0
221729,19851228,   23,    0
221729,19851229,   31,    0
221729,19851230,   32,    0
221729,19851231,   36,    0
221729,19860101,   54,    0
221729,19860102,   69,    0
221729,19860103,   50,    0
221729,19860104,   51,    0
221729,19860105,   57,    0
221729,19860106,   39,    0
221729,19860107,   32,    0
221729,19860108,   47,    0
221729,19860109,   28,    0
221729,19860110,   69,    0
221729,19860111,   70,    0
221729,19860112,   74,    0
221729,19860113,   88,    0
221729,19860114,   96,    0
221729,19860115,   79,    0
221729,19860116,   49,    0
221729,19860117,   33,    0
221729,19860118,   81,    0
221729,19860119,  115,    0
221729,19860120,   78,    0
221729,19860121,   86,    0
221729,19860122,   87,    0
221729,19860123,   77,    0
221729,19860124,   78,    0
221729,19860125,   50,    0
221729,19860126,   24,    0
221729,19860127,   45,    0
221729,19860128,   63,    0
221729,19860129,   43,    0
221729,19860130,   45,    0
221729,19860131,   66,    0
221729,19860201,   65,    0
221729,19860202,   38,    0
221729,19860203,   47,    0
221729,19860204,   53,    0
221729,19860205,   36,    0
221729,19860206,   25,    0
221729,19860207,   33,    0
221729,19860208,   33,    0
221729,19860209,   37,    0
221729,19860210,   55,    0
221729,19860211,   45,    0
221729,19860212,   35,    0
221729,19860213,   46,    0
221729,19860214,   57,    0
221729,19860215,   32,    0
221729,19860216,   35,    0
221729,19860217,   76,    0
221729,19860218,   56,    0
221729,19860219,   41,    0
221729,19860220,   21,    0
221729,19860221,   26,    0
221729,19860222,   24,    0
221729,19860223,   55,    0
221729,19860224,   31,    0
221729,19860225,   50,    0
221729,19860226,   66,    0
221729,19860227,   72,    0
221729,19860228,   81,    0
221729,19860301,   47,    0
221729,19860302,   43,    0
221729,19860303,   21,    0
221729,19860304,   65,    0
221729,19860305,   76,    0
221729,19860306,   37,    0
221729,19860307,   34,    0
221729,19860308,   21,    0
221729,19860309,   24,    0
221729,19860310,   24,    0
221729,19860311,   15,    0
221729,19860312,   20,    0
221729,19860313,   21,    0
221729,19860314,   19,    0
221729,19860315,   30,    0
221729,19860316,   23,    0
221729,19860317,   29,    0
221729,19860318,   30,    0
221729,19860319,   42,    0
221729,19860320,   61,    0
221729,19860321,   49,    0
221729,19860322,   72,    0
221729,19860323,   84,    0
221729,19860324,  100,    0
221729,19860325,   80,    0
221729,19860326,   60,    0
221729,19860327,   73,    0
221729,19860328,   91,    0
221729,19860329,   76,    0
221729,19860330,   83,    0
221729,19860331,   77,    0
221729,19860401,   69,    0
221729,19860402,   29,    0
221729,19860403,   32,    0
221729,19860404,   38,    0
221729,19860405,   27,    0
221729,19860406,   46,    0
221729,19860407,   50,    0
221729,19860408,   41,    0
221729,19860409,   78,    0
221729,19860410,   82,    0
221729,19860411,   60,    0
221729,19860412,   23,    0
221729,19860413,   22,    0
221729,19860414,   44,    0
221729,19860415,   52,    0
221729,19860416,   51,    0
221729,19860417,   45,    0
221729,19860418,   29,    0
221729,19860419,   37,    0
221729,19860420,   58,    0
221729,19860421,   59,    0
221729,19860422,   68,    0
221729,19860423,   45,    0
221729,19860424,   33,    0
221729,19860425,   29,    0
221729,19860426,   38,    0
221729,19860427,   40,    0
221729,19860428,   24,    0
221729,19860429,   32,    0
221729,19860430,   27,    0
221729,19860501,   31,    0
221729,19860502,   37,    0
221729,19860503,   47,    0
221729,19860504,   30,    0
221729,19860505,   43,    0
221729,19860506,   37,    0
221729,19860507,   47,    0
221729,19860508,   52,    0
221729,19860509,   42,    0
221729,19860510,   66,    0
221729,19860511,   65,    0
221729,19860512,   49,    0
221729,19860513,   29,    0
221729,19860514,   32,    0
221729,19860515,   60,    0
221729,19860516,   33,    0
221729,19860517,   29,    0
221729,19860518,   38,    0
221729,19860519,   15,    0
221729,19860520,   34,    0
221729,19860521,   64,    0
221729,19860522,   47,    0
221729,19860523,   37,    0
221729,19860524,   45,    0
221729,19860525,   38,    0
221729,19860526,   31,    0
221729,19860527,   46,    0
221729,19860528,   37,    0
221729,19860529,   32,    0
221729,19860530,   26,    0
221729,19860531,   23,    0
221729,19860601,   30,    0
221729,19860602,   24,    0
221729,19860603,   42,    0
221729,19860604,   42,    0
221729,19860605,   57,    0
221729,19860606,   71,    0
221729,19860607,   67,    0
221729,19860608,   43,    0
221729,19860609,   51,    0
221729,19860610,   56,    0
221729,19860611,   33,    0
221729,19860612,   23,    0
221729,19860613,   20,    0
221729,19860614,   41,    0
221729,19860615,   44,    0
221729,19860616,   21,    0
221729,19860617,   33,    0
221729,19860618,   33,    0
221729,19860619,   31,    0
221729,19860620,   43,    0
221729,19860621,   41,    0
221729,19860622,   27,    0
221729,19860623,   21,    0
221729,19860624,   37,    0
221729,19860625,   26,    0
221729,19860626,   31,    0
221729,19860627,   29,    0
221729,19860628,   32,    0
221729,19860629,   38,    0
221729,19860630,   27,    0
221729,19860701,   16,    0
221729,19860702,    5,    0
221729,19860703,   27,    0
221729,19860704,   39,    0
221729,19860705,   37,    0
221729,19860706,   27,    0
221729,19860707,   32,    0
221729,19860708,   33,    0
221729,19860709,   24,    0
221729,19860710,   38,    0
221729,19860711,   15,    0
221729,19860712,   19,    0
221729,19860713,   23,    0
221729,19860714,   25,    0
221729,19860715,   16,    0
221729,19860716,    6,    0
221729,19860717,   36,    0
221729,19860718,   28,    0
221729,19860719,   19,    0
221729,19860720,   28,    0
221729,19860721,   25,    0
221729,19860722,   32,    0
221729,19860723,   30,    0
221729,19860724,   54,    0
221729,19860725,   58,    0
221729,19860726,   50,    0
221729,19860727,   30,    0
221729,19860728,   28,    0
221729,19860729,   61,    0
221729,19860730,   28,    0
221729,19860731,   51,    0
221729,19860801,   33,    0
221729,19860802,   42,    0
221729,19860803,   42,    0
221729,19860804,   40,    0
221729,19860805,   37,    0
